year,month,period,district_cn,district_en,headcount,hour,zone
2026,2,14:00,南西灣及主教山區,Praia Grande & Penha,1581,14,Macau Peninsula
2026,2,14:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1180,14,Taipa & Cotai
2026,2,14:00,東望洋區(松山區),Ferreira do Amaral (Guia),709,14,Macau Peninsula
2026,2,14:00,大學及北安灣區,Universidade & Baía de Pac On,419,14,Taipa & Cotai
2026,2,15:00,新橋區,Barca,3311,15,Macau Peninsula
2026,2,15:00,中區,Baixa de Macau,27645,15,Macau Peninsula
2026,2,15:00,氹仔中心區,Baixa da Taipa,5195,15,Taipa & Cotai
2026,2,15:00,台山區,Tamagnini Barbosa,3696,15,Macau Peninsula
2026,2,15:00,黑沙環新填海區,Novos Aterros da Areia Preta,2422,15,Macau Peninsula
2026,2,15:00,望廈及水塘區,Móng Há & Reservatório,1777,15,Macau Peninsula
2026,2,15:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,22794,15,Macau Peninsula
2026,2,15:00,路氹填海區,COTAI Reclamation Area,83447,15,Taipa & Cotai
2026,2,15:00,黑沙環及祐漢區,Areia Preta & Iao Hon,8267,15,Macau Peninsula
2026,2,15:00,下環區,Barra/Manduco,5031,15,Macau Peninsula
2026,2,15:00,荷蘭園區,Conselheiro Ferreira de Almeida,2391,15,Macau Peninsula
2026,2,15:00,林茂塘區,Doca do Lamau,948,15,Macau Peninsula
2026,2,15:00,沙梨頭及大三巴區,Patane & São Paulo,11515,15,Macau Peninsula
2026,2,15:00,新口岸區,Zona de Aterros do Porto Exterior,16509,15,Macau Peninsula
2026,2,15:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1164,15,Macau Peninsula
2026,2,15:00,筷子基區,Fai Chi Kei,906,15,Macau Peninsula
2026,2,15:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,13922,15,Taipa & Cotai
2026,2,15:00,路環區,Coloane,4561,15,Coloane
2026,2,15:00,北安及大潭山區,Pac On & Taipa Grande,8588,15,Taipa & Cotai
2026,2,15:00,青洲區,Ilha Verde,559,15,Macau Peninsula
2026,2,15:00,南西灣及主教山區,Praia Grande & Penha,1690,15,Macau Peninsula
2026,2,15:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1273,15,Taipa & Cotai
2026,2,15:00,東望洋區(松山區),Ferreira do Amaral (Guia),760,15,Macau Peninsula
2026,2,15:00,大學及北安灣區,Universidade & Baía de Pac On,419,15,Taipa & Cotai
2026,2,16:00,新橋區,Barca,3194,16,Macau Peninsula
2026,2,16:00,中區,Baixa de Macau,27197,16,Macau Peninsula
2026,2,16:00,氹仔中心區,Baixa da Taipa,5132,16,Taipa & Cotai
2026,2,16:00,台山區,Tamagnini Barbosa,3531,16,Macau Peninsula
2026,2,16:00,黑沙環新填海區,Novos Aterros da Areia Preta,2231,16,Macau Peninsula
2026,2,16:00,望廈及水塘區,Móng Há & Reservatório,1669,16,Macau Peninsula
2026,2,16:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,23103,16,Macau Peninsula
2026,2,16:00,路氹填海區,COTAI Reclamation Area,90081,16,Taipa & Cotai
2026,2,16:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7685,16,Macau Peninsula
2026,2,16:00,下環區,Barra/Manduco,4616,16,Macau Peninsula
2026,2,16:00,荷蘭園區,Conselheiro Ferreira de Almeida,2330,16,Macau Peninsula
2026,2,16:00,林茂塘區,Doca do Lamau,960,16,Macau Peninsula
2026,2,16:00,沙梨頭及大三巴區,Patane & São Paulo,10903,16,Macau Peninsula
2026,2,16:00,新口岸區,Zona de Aterros do Porto Exterior,15533,16,Macau Peninsula
2026,2,16:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1086,16,Macau Peninsula
2026,2,16:00,筷子基區,Fai Chi Kei,809,16,Macau Peninsula
2026,2,16:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,13368,16,Taipa & Cotai
2026,2,16:00,路環區,Coloane,4714,16,Coloane
2026,2,16:00,北安及大潭山區,Pac On & Taipa Grande,9117,16,Taipa & Cotai
2026,2,16:00,青洲區,Ilha Verde,540,16,Macau Peninsula
2026,2,16:00,南西灣及主教山區,Praia Grande & Penha,1721,16,Macau Peninsula
2026,2,16:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1281,16,Taipa & Cotai
2026,2,16:00,東望洋區(松山區),Ferreira do Amaral (Guia),793,16,Macau Peninsula
2026,2,16:00,大學及北安灣區,Universidade & Baía de Pac On,405,16,Taipa & Cotai
2026,2,17:00,新橋區,Barca,2961,17,Macau Peninsula
2026,2,17:00,中區,Baixa de Macau,24910,17,Macau Peninsula
2026,2,17:00,氹仔中心區,Baixa da Taipa,4913,17,Taipa & Cotai
2026,2,17:00,台山區,Tamagnini Barbosa,3652,17,Macau Peninsula
2026,2,17:00,黑沙環新填海區,Novos Aterros da Areia Preta,2172,17,Macau Peninsula
2026,2,17:00,望廈及水塘區,Móng Há & Reservatório,1597,17,Macau Peninsula
2026,2,17:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,22286,17,Macau Peninsula
2026,2,17:00,路氹填海區,COTAI Reclamation Area,95164,17,Taipa & Cotai
2026,2,17:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7605,17,Macau Peninsula
2026,2,17:00,下環區,Barra/Manduco,4287,17,Macau Peninsula
2026,2,17:00,荷蘭園區,Conselheiro Ferreira de Almeida,2078,17,Macau Peninsula
2026,2,17:00,林茂塘區,Doca do Lamau,1002,17,Macau Peninsula
2026,2,17:00,沙梨頭及大三巴區,Patane & São Paulo,9935,17,Macau Peninsula
2026,2,17:00,新口岸區,Zona de Aterros do Porto Exterior,15180,17,Macau Peninsula
2026,2,17:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1060,17,Macau Peninsula
2026,2,17:00,筷子基區,Fai Chi Kei,858,17,Macau Peninsula
2026,2,17:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,12109,17,Taipa & Cotai
2026,2,17:00,路環區,Coloane,4384,17,Coloane
2026,2,17:00,北安及大潭山區,Pac On & Taipa Grande,9649,17,Taipa & Cotai
2026,2,17:00,青洲區,Ilha Verde,552,17,Macau Peninsula
2026,2,17:00,南西灣及主教山區,Praia Grande & Penha,1659,17,Macau Peninsula
2026,2,17:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1256,17,Taipa & Cotai
2026,2,17:00,東望洋區(松山區),Ferreira do Amaral (Guia),754,17,Macau Peninsula
2026,2,17:00,大學及北安灣區,Universidade & Baía de Pac On,398,17,Taipa & Cotai
2026,2,18:00,新橋區,Barca,2599,18,Macau Peninsula
2026,2,18:00,中區,Baixa de Macau,21524,18,Macau Peninsula
2026,2,18:00,氹仔中心區,Baixa da Taipa,4850,18,Taipa & Cotai
2026,2,18:00,台山區,Tamagnini Barbosa,3913,18,Macau Peninsula
2026,2,18:00,黑沙環新填海區,Novos Aterros da Areia Preta,2313,18,Macau Peninsula
2026,2,18:00,望廈及水塘區,Móng Há & Reservatório,1602,18,Macau Peninsula
2026,2,18:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,21049,18,Macau Peninsula
2026,2,18:00,路氹填海區,COTAI Reclamation Area,95027,18,Taipa & Cotai
2026,2,18:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7699,18,Macau Peninsula
2026,2,18:00,下環區,Barra/Manduco,3977,18,Macau Peninsula
2026,2,18:00,荷蘭園區,Conselheiro Ferreira de Almeida,1738,18,Macau Peninsula
2026,2,18:00,林茂塘區,Doca do Lamau,1053,18,Macau Peninsula
2026,2,18:00,沙梨頭及大三巴區,Patane & São Paulo,8238,18,Macau Peninsula
2026,2,18:00,新口岸區,Zona de Aterros do Porto Exterior,14818,18,Macau Peninsula
2026,2,18:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1039,18,Macau Peninsula
2026,2,18:00,筷子基區,Fai Chi Kei,819,18,Macau Peninsula
2026,2,18:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,11238,18,Taipa & Cotai
2026,2,18:00,路環區,Coloane,3789,18,Coloane
2026,2,18:00,北安及大潭山區,Pac On & Taipa Grande,9780,18,Taipa & Cotai
2026,2,18:00,青洲區,Ilha Verde,571,18,Macau Peninsula
2026,2,18:00,南西灣及主教山區,Praia Grande & Penha,1569,18,Macau Peninsula
2026,2,18:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1181,18,Taipa & Cotai
2026,2,18:00,東望洋區(松山區),Ferreira do Amaral (Guia),642,18,Macau Peninsula
2026,2,18:00,大學及北安灣區,Universidade & Baía de Pac On,381,18,Taipa & Cotai
2026,2,19:00,新橋區,Barca,2214,19,Macau Peninsula
2026,2,19:00,中區,Baixa de Macau,18207,19,Macau Peninsula
2026,2,19:00,氹仔中心區,Baixa da Taipa,5182,19,Taipa & Cotai
2026,2,19:00,台山區,Tamagnini Barbosa,4176,19,Macau Peninsula
2026,2,19:00,黑沙環新填海區,Novos Aterros da Areia Preta,2461,19,Macau Peninsula
2026,2,19:00,望廈及水塘區,Móng Há & Reservatório,1612,19,Macau Peninsula
2026,2,19:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,19111,19,Macau Peninsula
2026,2,19:00,路氹填海區,COTAI Reclamation Area,92014,19,Taipa & Cotai
2026,2,19:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7956,19,Macau Peninsula
2026,2,19:00,下環區,Barra/Manduco,4009,19,Macau Peninsula
2026,2,19:00,荷蘭園區,Conselheiro Ferreira de Almeida,1539,19,Macau Peninsula
2026,2,19:00,林茂塘區,Doca do Lamau,1059,19,Macau Peninsula
2026,2,19:00,沙梨頭及大三巴區,Patane & São Paulo,6435,19,Macau Peninsula
2026,2,19:00,新口岸區,Zona de Aterros do Porto Exterior,14602,19,Macau Peninsula
2026,2,19:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1014,19,Macau Peninsula
2026,2,19:00,筷子基區,Fai Chi Kei,867,19,Macau Peninsula
2026,2,19:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,11290,19,Taipa & Cotai
2026,2,19:00,路環區,Coloane,3241,19,Coloane
2026,2,19:00,北安及大潭山區,Pac On & Taipa Grande,9307,19,Taipa & Cotai
2026,2,19:00,青洲區,Ilha Verde,618,19,Macau Peninsula
2026,2,19:00,南西灣及主教山區,Praia Grande & Penha,1413,19,Macau Peninsula
2026,2,19:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1130,19,Taipa & Cotai
2026,2,19:00,東望洋區(松山區),Ferreira do Amaral (Guia),567,19,Macau Peninsula
2026,2,19:00,大學及北安灣區,Universidade & Baía de Pac On,384,19,Taipa & Cotai
2026,2,20:00,新橋區,Barca,1832,20,Macau Peninsula
2026,2,20:00,中區,Baixa de Macau,15185,20,Macau Peninsula
2026,2,20:00,氹仔中心區,Baixa da Taipa,5734,20,Taipa & Cotai
2026,2,20:00,台山區,Tamagnini Barbosa,3837,20,Macau Peninsula
2026,2,20:00,黑沙環新填海區,Novos Aterros da Areia Preta,2644,20,Macau Peninsula
2026,2,20:00,望廈及水塘區,Móng Há & Reservatório,1617,20,Macau Peninsula
2026,2,20:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,17425,20,Macau Peninsula
2026,2,20:00,路氹填海區,COTAI Reclamation Area,86271,20,Taipa & Cotai
2026,2,20:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7684,20,Macau Peninsula
2026,2,20:00,下環區,Barra/Manduco,3989,20,Macau Peninsula
2026,2,20:00,荷蘭園區,Conselheiro Ferreira de Almeida,1318,20,Macau Peninsula
2026,2,20:00,林茂塘區,Doca do Lamau,1031,20,Macau Peninsula
2026,2,20:00,沙梨頭及大三巴區,Patane & São Paulo,4847,20,Macau Peninsula
2026,2,20:00,新口岸區,Zona de Aterros do Porto Exterior,14748,20,Macau Peninsula
2026,2,20:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,1005,20,Macau Peninsula
2026,2,20:00,筷子基區,Fai Chi Kei,924,20,Macau Peninsula
2026,2,20:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,11362,20,Taipa & Cotai
2026,2,20:00,路環區,Coloane,2690,20,Coloane
2026,2,20:00,北安及大潭山區,Pac On & Taipa Grande,9322,20,Taipa & Cotai
2026,2,20:00,青洲區,Ilha Verde,603,20,Macau Peninsula
2026,2,20:00,南西灣及主教山區,Praia Grande & Penha,1240,20,Macau Peninsula
2026,2,20:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,1047,20,Taipa & Cotai
2026,2,20:00,東望洋區(松山區),Ferreira do Amaral (Guia),478,20,Macau Peninsula
2026,2,20:00,大學及北安灣區,Universidade & Baía de Pac On,372,20,Taipa & Cotai
2026,2,21:00,新橋區,Barca,1673,21,Macau Peninsula
2026,2,21:00,中區,Baixa de Macau,12304,21,Macau Peninsula
2026,2,21:00,氹仔中心區,Baixa da Taipa,5808,21,Taipa & Cotai
2026,2,21:00,台山區,Tamagnini Barbosa,3669,21,Macau Peninsula
2026,2,21:00,黑沙環新填海區,Novos Aterros da Areia Preta,2595,21,Macau Peninsula
2026,2,21:00,望廈及水塘區,Móng Há & Reservatório,1457,21,Macau Peninsula
2026,2,21:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,16554,21,Macau Peninsula
2026,2,21:00,路氹填海區,COTAI Reclamation Area,80407,21,Taipa & Cotai
2026,2,21:00,黑沙環及祐漢區,Areia Preta & Iao Hon,7814,21,Macau Peninsula
2026,2,21:00,下環區,Barra/Manduco,3785,21,Macau Peninsula
2026,2,21:00,荷蘭園區,Conselheiro Ferreira de Almeida,1117,21,Macau Peninsula
2026,2,21:00,林茂塘區,Doca do Lamau,964,21,Macau Peninsula
2026,2,21:00,沙梨頭及大三巴區,Patane & São Paulo,3801,21,Macau Peninsula
2026,2,21:00,新口岸區,Zona de Aterros do Porto Exterior,14183,21,Macau Peninsula
2026,2,21:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,930,21,Macau Peninsula
2026,2,21:00,筷子基區,Fai Chi Kei,916,21,Macau Peninsula
2026,2,21:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,9892,21,Taipa & Cotai
2026,2,21:00,路環區,Coloane,2392,21,Coloane
2026,2,21:00,北安及大潭山區,Pac On & Taipa Grande,8430,21,Taipa & Cotai
2026,2,21:00,青洲區,Ilha Verde,605,21,Macau Peninsula
2026,2,21:00,南西灣及主教山區,Praia Grande & Penha,1065,21,Macau Peninsula
2026,2,21:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,960,21,Taipa & Cotai
2026,2,21:00,東望洋區(松山區),Ferreira do Amaral (Guia),421,21,Macau Peninsula
2026,2,21:00,大學及北安灣區,Universidade & Baía de Pac On,363,21,Taipa & Cotai
2026,2,22:00,新橋區,Barca,1575,22,Macau Peninsula
2026,2,22:00,中區,Baixa de Macau,10251,22,Macau Peninsula
2026,2,22:00,氹仔中心區,Baixa da Taipa,5365,22,Taipa & Cotai
2026,2,22:00,台山區,Tamagnini Barbosa,2996,22,Macau Peninsula
2026,2,22:00,黑沙環新填海區,Novos Aterros da Areia Preta,2317,22,Macau Peninsula
2026,2,22:00,望廈及水塘區,Móng Há & Reservatório,1352,22,Macau Peninsula
2026,2,22:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,16403,22,Macau Peninsula
2026,2,22:00,路氹填海區,COTAI Reclamation Area,75748,22,Taipa & Cotai
2026,2,22:00,黑沙環及祐漢區,Areia Preta & Iao Hon,6285,22,Macau Peninsula
2026,2,22:00,下環區,Barra/Manduco,3338,22,Macau Peninsula
2026,2,22:00,荷蘭園區,Conselheiro Ferreira de Almeida,1024,22,Macau Peninsula
2026,2,22:00,林茂塘區,Doca do Lamau,871,22,Macau Peninsula
2026,2,22:00,沙梨頭及大三巴區,Patane & São Paulo,3289,22,Macau Peninsula
2026,2,22:00,新口岸區,Zona de Aterros do Porto Exterior,13641,22,Macau Peninsula
2026,2,22:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,865,22,Macau Peninsula
2026,2,22:00,筷子基區,Fai Chi Kei,845,22,Macau Peninsula
2026,2,22:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,7575,22,Taipa & Cotai
2026,2,22:00,路環區,Coloane,2187,22,Coloane
2026,2,22:00,北安及大潭山區,Pac On & Taipa Grande,6633,22,Taipa & Cotai
2026,2,22:00,青洲區,Ilha Verde,557,22,Macau Peninsula
2026,2,22:00,南西灣及主教山區,Praia Grande & Penha,1138,22,Macau Peninsula
2026,2,22:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,956,22,Taipa & Cotai
2026,2,22:00,東望洋區(松山區),Ferreira do Amaral (Guia),438,22,Macau Peninsula
2026,2,22:00,大學及北安灣區,Universidade & Baía de Pac On,339,22,Taipa & Cotai
2026,2,23:00,新橋區,Barca,1538,23,Macau Peninsula
2026,2,23:00,中區,Baixa de Macau,8689,23,Macau Peninsula
2026,2,23:00,氹仔中心區,Baixa da Taipa,5189,23,Taipa & Cotai
2026,2,23:00,台山區,Tamagnini Barbosa,2355,23,Macau Peninsula
2026,2,23:00,黑沙環新填海區,Novos Aterros da Areia Preta,2120,23,Macau Peninsula
2026,2,23:00,望廈及水塘區,Móng Há & Reservatório,1205,23,Macau Peninsula
2026,2,23:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,15494,23,Macau Peninsula
2026,2,23:00,路氹填海區,COTAI Reclamation Area,70814,23,Taipa & Cotai
2026,2,23:00,黑沙環及祐漢區,Areia Preta & Iao Hon,4487,23,Macau Peninsula
2026,2,23:00,下環區,Barra/Manduco,3089,23,Macau Peninsula
2026,2,23:00,荷蘭園區,Conselheiro Ferreira de Almeida,981,23,Macau Peninsula
2026,2,23:00,林茂塘區,Doca do Lamau,804,23,Macau Peninsula
2026,2,23:00,沙梨頭及大三巴區,Patane & São Paulo,3074,23,Macau Peninsula
2026,2,23:00,新口岸區,Zona de Aterros do Porto Exterior,13583,23,Macau Peninsula
2026,2,23:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,840,23,Macau Peninsula
2026,2,23:00,筷子基區,Fai Chi Kei,758,23,Macau Peninsula
2026,2,23:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,5710,23,Taipa & Cotai
2026,2,23:00,路環區,Coloane,2129,23,Coloane
2026,2,23:00,北安及大潭山區,Pac On & Taipa Grande,5170,23,Taipa & Cotai
2026,2,23:00,青洲區,Ilha Verde,501,23,Macau Peninsula
2026,2,23:00,南西灣及主教山區,Praia Grande & Penha,1234,23,Macau Peninsula
2026,2,23:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,942,23,Taipa & Cotai
2026,2,23:00,東望洋區(松山區),Ferreira do Amaral (Guia),477,23,Macau Peninsula
2026,2,23:00,大學及北安灣區,Universidade & Baía de Pac On,309,23,Taipa & Cotai
2026,1,00:00,新橋區,Barca,1508,0,Macau Peninsula
2026,1,00:00,中區,Baixa de Macau,7047,0,Macau Peninsula
2026,1,00:00,氹仔中心區,Baixa da Taipa,4539,0,Taipa & Cotai
2026,1,00:00,台山區,Tamagnini Barbosa,1792,0,Macau Peninsula
2026,1,00:00,黑沙環新填海區,Novos Aterros da Areia Preta,1811,0,Macau Peninsula
2026,1,00:00,望廈及水塘區,Móng Há & Reservatório,1091,0,Macau Peninsula
2026,1,00:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,13179,0,Macau Peninsula
2026,1,00:00,路氹填海區,COTAI Reclamation Area,63530,0,Taipa & Cotai
2026,1,00:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2589,0,Macau Peninsula
2026,1,00:00,下環區,Barra/Manduco,2878,0,Macau Peninsula
2026,1,00:00,荷蘭園區,Conselheiro Ferreira de Almeida,891,0,Macau Peninsula
2026,1,00:00,林茂塘區,Doca do Lamau,691,0,Macau Peninsula
2026,1,00:00,沙梨頭及大三巴區,Patane & São Paulo,2722,0,Macau Peninsula
2026,1,00:00,新口岸區,Zona de Aterros do Porto Exterior,11689,0,Macau Peninsula
2026,1,00:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,748,0,Macau Peninsula
2026,1,00:00,筷子基區,Fai Chi Kei,662,0,Macau Peninsula
2026,1,00:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3803,0,Taipa & Cotai
2026,1,00:00,路環區,Coloane,2315,0,Coloane
2026,1,00:00,北安及大潭山區,Pac On & Taipa Grande,3719,0,Taipa & Cotai
2026,1,00:00,青洲區,Ilha Verde,463,0,Macau Peninsula
2026,1,00:00,南西灣及主教山區,Praia Grande & Penha,972,0,Macau Peninsula
2026,1,00:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,628,0,Taipa & Cotai
2026,1,00:00,東望洋區(松山區),Ferreira do Amaral (Guia),369,0,Macau Peninsula
2026,1,00:00,大學及北安灣區,Universidade & Baía de Pac On,548,0,Taipa & Cotai
2026,1,01:00,新橋區,Barca,1330,1,Macau Peninsula
2026,1,01:00,中區,Baixa de Macau,6345,1,Macau Peninsula
2026,1,01:00,氹仔中心區,Baixa da Taipa,4257,1,Taipa & Cotai
2026,1,01:00,台山區,Tamagnini Barbosa,1507,1,Macau Peninsula
2026,1,01:00,黑沙環新填海區,Novos Aterros da Areia Preta,1493,1,Macau Peninsula
2026,1,01:00,望廈及水塘區,Móng Há & Reservatório,888,1,Macau Peninsula
2026,1,01:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,12003,1,Macau Peninsula
2026,1,01:00,路氹填海區,COTAI Reclamation Area,60205,1,Taipa & Cotai
2026,1,01:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1670,1,Macau Peninsula
2026,1,01:00,下環區,Barra/Manduco,2736,1,Macau Peninsula
2026,1,01:00,荷蘭園區,Conselheiro Ferreira de Almeida,791,1,Macau Peninsula
2026,1,01:00,林茂塘區,Doca do Lamau,553,1,Macau Peninsula
2026,1,01:00,沙梨頭及大三巴區,Patane & São Paulo,2630,1,Macau Peninsula
2026,1,01:00,新口岸區,Zona de Aterros do Porto Exterior,11699,1,Macau Peninsula
2026,1,01:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,660,1,Macau Peninsula
2026,1,01:00,筷子基區,Fai Chi Kei,554,1,Macau Peninsula
2026,1,01:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3401,1,Taipa & Cotai
2026,1,01:00,路環區,Coloane,2334,1,Coloane
2026,1,01:00,北安及大潭山區,Pac On & Taipa Grande,3117,1,Taipa & Cotai
2026,1,01:00,青洲區,Ilha Verde,366,1,Macau Peninsula
2026,1,01:00,南西灣及主教山區,Praia Grande & Penha,952,1,Macau Peninsula
2026,1,01:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,495,1,Taipa & Cotai
2026,1,01:00,東望洋區(松山區),Ferreira do Amaral (Guia),354,1,Macau Peninsula
2026,1,01:00,大學及北安灣區,Universidade & Baía de Pac On,496,1,Taipa & Cotai
2026,1,02:00,新橋區,Barca,1370,2,Macau Peninsula
2026,1,02:00,中區,Baixa de Macau,6164,2,Macau Peninsula
2026,1,02:00,氹仔中心區,Baixa da Taipa,4367,2,Taipa & Cotai
2026,1,02:00,台山區,Tamagnini Barbosa,1453,2,Macau Peninsula
2026,1,02:00,黑沙環新填海區,Novos Aterros da Areia Preta,1475,2,Macau Peninsula
2026,1,02:00,望廈及水塘區,Móng Há & Reservatório,857,2,Macau Peninsula
2026,1,02:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11464,2,Macau Peninsula
2026,1,02:00,路氹填海區,COTAI Reclamation Area,59642,2,Taipa & Cotai
2026,1,02:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1539,2,Macau Peninsula
2026,1,02:00,下環區,Barra/Manduco,2803,2,Macau Peninsula
2026,1,02:00,荷蘭園區,Conselheiro Ferreira de Almeida,750,2,Macau Peninsula
2026,1,02:00,林茂塘區,Doca do Lamau,561,2,Macau Peninsula
2026,1,02:00,沙梨頭及大三巴區,Patane & São Paulo,2705,2,Macau Peninsula
2026,1,02:00,新口岸區,Zona de Aterros do Porto Exterior,12182,2,Macau Peninsula
2026,1,02:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,690,2,Macau Peninsula
2026,1,02:00,筷子基區,Fai Chi Kei,545,2,Macau Peninsula
2026,1,02:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3524,2,Taipa & Cotai
2026,1,02:00,路環區,Coloane,2124,2,Coloane
2026,1,02:00,北安及大潭山區,Pac On & Taipa Grande,3140,2,Taipa & Cotai
2026,1,02:00,青洲區,Ilha Verde,374,2,Macau Peninsula
2026,1,02:00,南西灣及主教山區,Praia Grande & Penha,999,2,Macau Peninsula
2026,1,02:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,455,2,Taipa & Cotai
2026,1,02:00,東望洋區(松山區),Ferreira do Amaral (Guia),392,2,Macau Peninsula
2026,1,02:00,大學及北安灣區,Universidade & Baía de Pac On,486,2,Taipa & Cotai
2026,1,03:00,新橋區,Barca,1389,3,Macau Peninsula
2026,1,03:00,中區,Baixa de Macau,5987,3,Macau Peninsula
2026,1,03:00,氹仔中心區,Baixa da Taipa,4457,3,Taipa & Cotai
2026,1,03:00,台山區,Tamagnini Barbosa,1467,3,Macau Peninsula
2026,1,03:00,黑沙環新填海區,Novos Aterros da Areia Preta,1494,3,Macau Peninsula
2026,1,03:00,望廈及水塘區,Móng Há & Reservatório,834,3,Macau Peninsula
2026,1,03:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11056,3,Macau Peninsula
2026,1,03:00,路氹填海區,COTAI Reclamation Area,58571,3,Taipa & Cotai
2026,1,03:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1604,3,Macau Peninsula
2026,1,03:00,下環區,Barra/Manduco,2868,3,Macau Peninsula
2026,1,03:00,荷蘭園區,Conselheiro Ferreira de Almeida,757,3,Macau Peninsula
2026,1,03:00,林茂塘區,Doca do Lamau,563,3,Macau Peninsula
2026,1,03:00,沙梨頭及大三巴區,Patane & São Paulo,2696,3,Macau Peninsula
2026,1,03:00,新口岸區,Zona de Aterros do Porto Exterior,12728,3,Macau Peninsula
2026,1,03:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,704,3,Macau Peninsula
2026,1,03:00,筷子基區,Fai Chi Kei,534,3,Macau Peninsula
2026,1,03:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3527,3,Taipa & Cotai
2026,1,03:00,路環區,Coloane,2178,3,Coloane
2026,1,03:00,北安及大潭山區,Pac On & Taipa Grande,3107,3,Taipa & Cotai
2026,1,03:00,青洲區,Ilha Verde,389,3,Macau Peninsula
2026,1,03:00,南西灣及主教山區,Praia Grande & Penha,1051,3,Macau Peninsula
2026,1,03:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,443,3,Taipa & Cotai
2026,1,03:00,東望洋區(松山區),Ferreira do Amaral (Guia),400,3,Macau Peninsula
2026,1,03:00,大學及北安灣區,Universidade & Baía de Pac On,493,3,Taipa & Cotai
