year,month,hour,period,district_cn,district_en,zone,headcount,month_total_arrivals,daily_bus_departures,departures_share_pct,supply_demand_ratio
2026,1,4,04:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13061,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,726,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,筷子基區,Fai Chi Kei,Macau Peninsula,531,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3378,3647328.0,66570.0,28.42,0.507
2026,1,4,04:00,路環區,Coloane,Coloane,2122,3647328.0,11693.0,4.99,2.988
2026,1,4,04:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,3054,3647328.0,66570.0,28.42,0.507
2026,1,4,04:00,青洲區,Ilha Verde,Macau Peninsula,440,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1080,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,415,3647328.0,66570.0,28.42,0.507
2026,1,4,04:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,415,3647328.0,155940.0,66.58,1.577
2026,1,4,04:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,497,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,新橋區,Barca,Macau Peninsula,1414,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,中區,Baixa de Macau,Macau Peninsula,5649,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4406,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,台山區,Tamagnini Barbosa,Macau Peninsula,1407,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1460,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,809,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10165,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56920,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,1677,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,下環區,Barra/Manduco,Macau Peninsula,2928,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,775,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,林茂塘區,Doca do Lamau,Macau Peninsula,565,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2726,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13252,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,743,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,筷子基區,Fai Chi Kei,Macau Peninsula,531,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3277,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,路環區,Coloane,Coloane,2108,3647328.0,11693.0,4.99,2.988
2026,1,5,05:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2861,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,青洲區,Ilha Verde,Macau Peninsula,384,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1089,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,397,3647328.0,66570.0,28.42,0.507
2026,1,5,05:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,414,3647328.0,155940.0,66.58,1.577
2026,1,5,05:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,501,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,新橋區,Barca,Macau Peninsula,1428,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,中區,Baixa de Macau,Macau Peninsula,5544,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4429,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,台山區,Tamagnini Barbosa,Macau Peninsula,1421,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1462,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,818,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9851,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56511,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,1703,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,下環區,Barra/Manduco,Macau Peninsula,2946,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,785,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,林茂塘區,Doca do Lamau,Macau Peninsula,569,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2750,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13348,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,752,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,筷子基區,Fai Chi Kei,Macau Peninsula,535,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3215,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,路環區,Coloane,Coloane,2127,3647328.0,11693.0,4.99,2.988
2026,1,6,06:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2831,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,青洲區,Ilha Verde,Macau Peninsula,386,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1100,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,384,3647328.0,66570.0,28.42,0.507
2026,1,6,06:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,418,3647328.0,155940.0,66.58,1.577
2026,1,6,06:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,504,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,新橋區,Barca,Macau Peninsula,1423,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,中區,Baixa de Macau,Macau Peninsula,5475,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4467,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,台山區,Tamagnini Barbosa,Macau Peninsula,1647,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1477,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,881,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9659,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56131,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,1894,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,下環區,Barra/Manduco,Macau Peninsula,2947,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,830,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,林茂塘區,Doca do Lamau,Macau Peninsula,587,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2801,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13479,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,747,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,筷子基區,Fai Chi Kei,Macau Peninsula,548,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3223,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,路環區,Coloane,Coloane,2184,3647328.0,11693.0,4.99,2.988
2026,1,7,07:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2973,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,青洲區,Ilha Verde,Macau Peninsula,381,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1078,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,410,3647328.0,66570.0,28.42,0.507
2026,1,7,07:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,407,3647328.0,155940.0,66.58,1.577
2026,1,7,07:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,520,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,新橋區,Barca,Macau Peninsula,1438,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,中區,Baixa de Macau,Macau Peninsula,5543,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4558,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,台山區,Tamagnini Barbosa,Macau Peninsula,1922,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1577,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,963,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9673,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56128,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2314,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,下環區,Barra/Manduco,Macau Peninsula,2939,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,872,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,林茂塘區,Doca do Lamau,Macau Peninsula,619,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2871,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13649,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,768,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,筷子基區,Fai Chi Kei,Macau Peninsula,594,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3288,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,路環區,Coloane,Coloane,2225,3647328.0,11693.0,4.99,2.988
2026,1,8,08:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,3072,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,青洲區,Ilha Verde,Macau Peninsula,439,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1112,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,457,3647328.0,66570.0,28.42,0.507
2026,1,8,08:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,442,3647328.0,155940.0,66.58,1.577
2026,1,8,08:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,540,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,新橋區,Barca,Macau Peninsula,1443,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,中區,Baixa de Macau,Macau Peninsula,5763,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4641,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,台山區,Tamagnini Barbosa,Macau Peninsula,2516,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1687,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1171,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10000,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56574,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,3446,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,下環區,Barra/Manduco,Macau Peninsula,2971,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,997,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,林茂塘區,Doca do Lamau,Macau Peninsula,634,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2960,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13976,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,816,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,筷子基區,Fai Chi Kei,Macau Peninsula,687,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3461,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,路環區,Coloane,Coloane,2444,3647328.0,11693.0,4.99,2.988
2026,1,9,09:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,3387,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,青洲區,Ilha Verde,Macau Peninsula,540,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1139,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,494,3647328.0,66570.0,28.42,0.507
2026,1,9,09:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,512,3647328.0,155940.0,66.58,1.577
2026,1,9,09:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,598,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,新橋區,Barca,Macau Peninsula,1550,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,中區,Baixa de Macau,Macau Peninsula,6490,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4606,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,台山區,Tamagnini Barbosa,Macau Peninsula,3132,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2159,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1540,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10672,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,56989,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,6720,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,下環區,Barra/Manduco,Macau Peninsula,3002,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1273,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,林茂塘區,Doca do Lamau,Macau Peninsula,649,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,3472,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14237,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,864,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,筷子基區,Fai Chi Kei,Macau Peninsula,655,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3708,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,路環區,Coloane,Coloane,2558,3647328.0,11693.0,4.99,2.988
2026,1,10,10:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,4984,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,青洲區,Ilha Verde,Macau Peninsula,548,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1145,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,558,3647328.0,66570.0,28.42,0.507
2026,1,10,10:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,584,3647328.0,155940.0,66.58,1.577
2026,1,10,10:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,977,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,新橋區,Barca,Macau Peninsula,1758,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,中區,Baixa de Macau,Macau Peninsula,8523,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4447,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,台山區,Tamagnini Barbosa,Macau Peninsula,4081,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2657,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1878,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,12123,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,58498,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,10217,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,下環區,Barra/Manduco,Macau Peninsula,3173,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1594,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,林茂塘區,Doca do Lamau,Macau Peninsula,717,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,4446,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14484,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,864,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,筷子基區,Fai Chi Kei,Macau Peninsula,684,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,4196,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,路環區,Coloane,Coloane,2876,3647328.0,11693.0,4.99,2.988
2026,1,11,11:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,6982,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,青洲區,Ilha Verde,Macau Peninsula,563,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1155,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,672,3647328.0,66570.0,28.42,0.507
2026,1,11,11:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,607,3647328.0,155940.0,66.58,1.577
2026,1,11,11:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,1064,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,新橋區,Barca,Macau Peninsula,2160,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,中區,Baixa de Macau,Macau Peninsula,12145,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4393,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,台山區,Tamagnini Barbosa,Macau Peninsula,4620,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2691,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,2110,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,14398,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,60986,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,10177,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,下環區,Barra/Manduco,Macau Peninsula,3542,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1793,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,林茂塘區,Doca do Lamau,Macau Peninsula,829,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,6045,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14267,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,993,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,筷子基區,Fai Chi Kei,Macau Peninsula,777,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,5275,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,路環區,Coloane,Coloane,3457,3647328.0,11693.0,4.99,2.988
2026,1,12,12:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,8882,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,青洲區,Ilha Verde,Macau Peninsula,599,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1233,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,826,3647328.0,66570.0,28.42,0.507
2026,1,12,12:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,635,3647328.0,155940.0,66.58,1.577
2026,1,12,12:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,1146,3647328.0,66570.0,28.42,0.507
2026,1,13,13:00,新橋區,Barca,Macau Peninsula,2297,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,中區,Baixa de Macau,Macau Peninsula,16003,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4685,3647328.0,66570.0,28.42,0.507
2026,1,13,13:00,台山區,Tamagnini Barbosa,Macau Peninsula,4221,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2594,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,2232,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,17349,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,62844,3647328.0,66570.0,28.42,0.507
2026,1,13,13:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,8784,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,下環區,Barra/Manduco,Macau Peninsula,3921,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1617,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,林茂塘區,Doca do Lamau,Macau Peninsula,894,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,6900,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14723,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,1058,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,筷子基區,Fai Chi Kei,Macau Peninsula,956,3647328.0,155940.0,66.58,1.577
2026,1,13,13:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,7270,3647328.0,66570.0,28.42,0.507
2026,1,13,13:00,路環區,Coloane,Coloane,3792,3647328.0,11693.0,4.99,2.988
